17.2662,29.8661,-8.8791,-4.4020,-56.4121,65.3175,7.9600,-5.9104,53.9301,6.2702,-9.6330,2.4953,-22.5206,54.9133,4.3594,-9.0026,27.8662,-9.0932,-8.7595,4.5543
14.5973,28.5754,-8.6784,-4.5423,-54.0835,63.5803,7.8636,-5.8913,51.0324,7.0370,-9.6177,2.3545,-21.1974,52.2199,4.2511,-9.0268,25.2768,-7.7196,-8.7110,4.3835
11.9887,27.2782,-8.4930,-4.6034,-51.7787,61.8271,7.7682,-5.8586,48.1264,7.7662,-9.5984,2.2022,-19.9087,49.5185,4.1433,-9.0299,22.6854,-6.3776,-8.7038,4.1917
9.4505,25.9982,-8.2952,-4.5829,-49.5010,60.0650,7.6758,-5.8159,45.2139,8.4636,-9.5735,2.0710,-18.6607,46.8021,4.0250,-9.0200,20.0681,-5.0904,-8.7421,3.9983
6.9887,24.7437,-8.0635,-4.5135,-47.2466,58.3009,7.5862,-5.7700,42.3044,9.1296,-9.5462,1.9747,-17.4544,44.0738,3.8975,-8.9999,17.4037,-3.8873,-8.8459,3.7757
4.6154,23.5001,-7.7723,-4.4478,-45.0102,56.5281,7.5031,-5.7306,39.4022,9.7779,-9.5063,1.9396,-16.2924,41.3369,3.7556,-8.9637,14.6817,-2.7744,-9.0306,3.5243
2.3544,22.2551,-7.3902,-4.4646,-42.7932,54.7430,7.4195,-5.7105,36.5099,10.4272,-9.4541,1.9511,-15.1862,38.6039,3.5956,-8.9095,11.9132,-1.7562,-9.2834,3.2528
0.2368,20.9916,-6.8840,-4.5416,-40.5947,52.9405,7.3328,-5.7217,33.6290,11.0919,-9.4053,2.0019,-14.1435,35.8773,3.4240,-8.8536,9.0902,-0.8522,-9.5430,2.8622
-1.6999,19.6858,-6.3028,-4.6656,-38.4153,51.1180,7.2481,-5.7673,30.7674,11.7789,-9.3623,2.0740,-13.1665,33.1622,3.2347,-8.7845,6.2247,-0.0787,-9.6829,2.4200
-3.4623,18.3104,-5.6857,-4.8922,-36.2622,49.2718,7.1693,-5.8351,27.9171,12.4859,-9.3486,2.1649,-12.2619,30.4627,3.0174,-8.7066,3.3648,0.5709,-9.5982,1.9583
-5.0308,16.8193,-5.0688,-5.2213,-34.1353,47.4025,7.0991,-5.9128,25.0646,13.2104,-9.3662,2.2720,-11.4412,27.7859,2.7688,-8.6281,0.5251,1.2002,-9.3426,1.7716
-6.4461,15.2474,-4.5305,-5.5266,-32.0315,45.5100,7.0470,-5.9873,22.2188,13.9700,-9.3755,2.4421,-10.7258,25.1385,2.4924,-8.5267,-2.1700,1.7577,-8.8432,1.6332
