17.2717,29.9743,-9.0258,-4.1061,-56.3175,65.2378,7.9754,-6.0668,53.8213,6.2483,-9.6778,2.4761,-21.6359,55.3741,4.9741,-8.6802,29.6357,-6.3971,-7.8828,6.0574
14.6002,28.7476,-8.8987,-4.1008,-53.9514,63.3316,7.8031,-6.2438,50.8192,7.0034,-9.7162,2.2523,-20.1600,52.7530,4.6623,-8.8549,27.2166,-4.6172,-7.9829,5.8004
11.9548,27.5423,-8.7750,-4.0664,-51.6450,61.3808,7.5994,-6.3884,47.8121,7.6790,-9.7364,2.0273,-18.7914,50.0585,4.3026,-9.0425,24.7598,-2.9211,-8.0952,5.4978
9.3399,26.3688,-8.6435,-4.0093,-49.4033,59.3815,7.3663,-6.5255,44.7995,8.2762,-9.7437,1.8039,-17.5420,47.2813,3.9162,-9.2136,22.2653,-1.3146,-8.2354,5.1654
6.7563,25.2275,-8.4853,-3.9391,-47.2287,57.3358,7.1137,-6.6731,41.7879,8.8023,-9.7468,1.5936,-16.3937,44.4364,3.5492,-9.3448,19.7204,0.2021,-8.4105,4.8277
4.2176,24.1403,-8.2999,-3.8291,-45.1184,55.2486,6.8788,-6.8399,38.7770,9.2601,-9.7589,1.3879,-15.3393,41.5382,3.2074,-9.4226,17.1264,1.6308,-8.5669,4.5028
1.7448,23.1094,-8.0841,-3.6904,-43.0672,53.1183,6.6770,-7.0114,35.7613,9.6484,-9.7641,1.1933,-14.3733,38.5950,2.9015,-9.4637,14.5098,2.9778,-8.7016,4.1904
-0.6388,22.1242,-7.7937,-3.5252,-41.0650,50.9458,6.5102,-7.1608,32.7496,9.9720,-9.7517,1.0219,-13.4938,35.6262,2.6368,-9.4598,11.8752,4.2491,-8.8006,3.9416
-2.9090,21.2009,-7.4086,-3.3281,-39.0993,48.7430,6.3732,-7.2600,29.7452,10.2471,-9.7327,0.8824,-12.6974,32.6473,2.4134,-9.4088,9.2454,5.4827,-8.8249,3.7962
-5.0454,20.3458,-6.9108,-3.0843,-37.1636,46.5270,6.2642,-7.3381,26.7443,10.4771,-9.7010,0.7817,-11.9711,29.6988,2.2478,-9.3000,6.6291,6.7104,-8.7681,3.7363
-7.0186,19.5899,-6.3545,-2.7709,-35.2498,44.2917,6.1760,-7.4063,23.7521,10.6910,-9.6581,0.7210,-11.3003,26.7943,2.1361,-9.1451,4.0712,7.9282,-8.5623,3.6823
-8.8070,18.9401,-5.7546,-2.3398,-33.3527,42.0320,6.1052,-7.4701,20.7725,10.8991,-9.6114,0.6889,-10.6615,23.9619,2.0755,-8.9178,1.6566,9.1072,-8.1145,3.6037
-10.3879,18.4013,-5.0637,-1.9294,-31.4732,39.7667,6.0413,-7.5234,17.8122,11.1126,-9.5595,0.6852,-9.9945,21.2176,2.0906,-8.5812,-0.5374,10.2435,-7.4284,3.5590
-11.7730,17.9316,-4.3397,-1.6276,-29.6030,37.5035,5.9960,-7.5659,14.8678,11.3393,-9.5258,0.6981,-9.2541,18.6043,2.1945,-8.1024,-2.4460,11.3439,-6.5122,3.5948
-12.9668,17.5069,-3.6392,-1.4591,-27.7317,35.2330,5.9642,-7.5974,11.9438,11.5872,-9.4909,0.7406,-8.4488,16.2066,2.3962,-7.3881,-4.0534,12.3823,-5.4490,3.3643
-13.9794,17.1137,-2.9921,-1.3910,-25.8672,32.9553,5.9336,-7.6069,9.0365,11.8419,-9.4412,0.7945,-7.5930,14.0699,2.5676,-6.5027,-5.3827,13.2427,-4.4563,2.7384
-14.8175,16.7464,-2.4714,-1.3126,-24.0212,30.6768,5.8974,-7.6050,6.1599,12.1049,-9.3710,0.8223,-6.7969,12.1496,2.3529,-5.7213,-6.4571,13.9120,-3.5625,2.0612
-15.5349,16.4247,-2.1159,-1.2147,-22.1972,28.3954,5.8645,-7.5884,3.3475,12.3628,-9.2218,0.8327,-6.1211,10.4747,1.9993,-4.9281,-7.2963,14.4030,-2.6990,1.4468
-16.1618,16.0849,-1.8283,-1.2850,-20.3921,26.1150,5.8462,-7.5556,0.6227,12.6286,-8.9330,0.8559,-5.6473,8.9573,1.4523,-4.3118,-7.9054,14.6891,-1.9762,0.8188
-16.7321,15.7072,-1.6880,-1.3494,-18.5973,23.8451,5.8457,-7.4946,-1.9646,12.9170,-8.4343,0.9710,-5.5681,7.5191,0.1754,-3.9825,-8.3301,14.8280,-1.4479,0.2814
-17.2693,15.2951,-1.5963,-1.4306,-16.7955,21.6063,5.8684,-7.3682,-4.2996,13.2696,-7.6421,1.2419,-5.7750,6.1574,-0.8652,-3.7035,-8.5726,14.9322,-1.0336,0.0775
-17.7744,14.8559,-1.4814,-1.5056,-14.9652,19.4155,5.9306,-7.1317,-6.2845,13.7397,-6.5721,1.5409,-6.1688,4.8684,-1.4699,-3.4371,-8.7505,14.9560,-0.7704,-0.2122
-18.2411,14.3864,-1.3613,-1.5732,-13.0933,17.3564,6.0515,-6.7358,-7.9074,14.1861,-5.3594,1.4692,-6.6665,3.6562,-1.8782,-3.1695,-9.0387,15.2929,-0.9181,0.9786
-18.6803,13.9034,-1.2848,-1.6138,-11.2056,15.5347,6.1410,-5.9226,-9.2214,14.5325,-4.2270,1.1884,-7.2854,2.5332,-2.2978,-2.8373,-9.1872,15.1317,-1.0766,-0.8848
-19.0181,13.3028,-0.9369,-1.8947,-9.4159,13.8975,5.7354,-5.2886,-10.2664,14.8035,-3.1793,0.8706,-7.9753,1.5250,-2.5463,-2.4537,-10.9769,16.6170,-5.5803,4.4413
-19.4667,12.6666,-1.3461,-2.0696,-7.8026,12.4467,5.0004,-4.6082,-11.0871,15.0259,-2.4015,0.6887,-8.7389,0.6895,-2.7257,-1.9570,-12.2726,17.1940,-4.6323,1.6048
-19.7861,11.8729,-0.8478,-2.5362,-6.6018,10.9555,3.6695,-4.6465,-11.6850,15.0604,-1.7744,0.2071,-9.5419,-0.0232,-2.8065,-1.5631,-13.3206,17.0701,-3.8416,-0.6944
-20.2018,10.9580,-1.1267,-2.9704,-5.9512,9.4098,1.9810,-5.1502,-12.1348,15.0133,-1.3352,-0.0701,-10.3467,-0.6434,-2.7828,-1.2947,-14.2490,16.6626,-3.3544,-1.7323
-20.3051,9.7597,0.0168,-3.8732,-5.7011,7.7769,0.5389,-5.3868,-12.4977,14.9472,-1.1969,-0.1398,-11.1338,-1.1979,-2.7081,-1.1228,-15.1848,16.2538,-3.5496,-1.7812
-20.4910,8.4213,-0.3600,-4.3651,-5.8196,6.0946,-0.7859,-5.4300,-12.8764,14.8707,-1.2553,-0.1803,-11.8991,-1.6994,-2.5855,-0.9437,-16.1038,15.8024,-3.5267,-2.0122
-20.4097,6.9382,0.7435,-4.8618,-6.2977,4.4050,-1.8415,-5.3032,-13.2922,14.7670,-1.4289,-0.2534,-12.6291,-2.1534,-2.4333,-0.7831,-16.9990,15.2267,-3.4613,-2.3877
-20.0620,5.3771,1.4734,-5.1557,-6.9844,2.8045,-2.5923,-5.0727,-13.7846,14.6523,-1.7340,-0.3101,-13.3039,-2.5831,-2.2359,-0.6749,-17.9179,14.5799,-3.5158,-2.6714
-19.5589,3.7729,2.0133,-5.2204,-7.8210,1.3004,-3.1226,-4.7668,-14.3550,14.4821,-2.0339,-0.5093,-13.9033,-3.0009,-1.9731,-0.5956,-18.7793,13.7503,-3.3319,-3.2550
