16.7793,31.5985,-9.5541,-2.5158,-56.3272,65.2544,7.9643,-6.0213,53.9293,6.6616,-9.6085,2.5262,-21.7584,55.3099,4.9026,-8.6484,29.8299,-6.0612,-7.8912,6.0598
14.0005,30.8831,-9.4099,-2.4362,-53.9982,63.3489,7.7621,-6.1911,50.9547,7.4444,-9.5933,2.2966,-20.3444,52.6522,4.5176,-8.8009,27.3617,-4.2814,-7.9938,5.8032
11.2671,30.2206,-9.2455,-2.3287,-51.7218,61.4106,7.5366,-6.3370,47.9930,8.1576,-9.5585,2.0560,-19.0403,49.9558,4.0996,-8.9376,24.8717,-2.5839,-8.0832,5.5303
8.5691,29.5993,-9.0605,-2.2174,-49.5025,59.4434,7.3154,-6.4679,45.0467,8.7926,-9.5073,1.8204,-17.8396,47.2032,3.6849,-9.0370,22.3552,-0.9619,-8.1663,5.2674
5.8994,29.0203,-8.8589,-2.1152,-47.3328,57.4471,7.1037,-6.6052,42.1224,9.3549,-9.4386,1.5994,-16.7487,44.3987,3.2960,-9.1166,19.8178,0.5892,-8.2555,5.0216
3.2644,28.4772,-8.6176,-2.0326,-45.2115,55.4250,6.9081,-6.7408,39.2198,9.8436,-9.3626,1.3840,-15.7701,41.5457,2.9384,-9.1866,17.2581,2.0857,-8.3460,4.7858
0.6888,27.9708,-8.3148,-1.9526,-43.1384,53.3734,6.7317,-6.8748,36.3397,10.2635,-9.2942,1.1632,-14.8935,38.6577,2.6469,-9.2474,14.6846,3.5298,-8.4360,4.5713
-1.7879,27.5290,-7.9390,-1.8149,-41.1095,51.2860,6.5753,-7.0076,33.4845,10.6203,-9.2383,0.9561,-14.0986,35.7406,2.3897,-9.3018,12.1127,4.9327,-8.4918,4.3701
-4.1125,27.1580,-7.4313,-1.6071,-39.1155,49.1698,6.4384,-7.1313,30.6478,10.9168,-9.1990,0.7708,-13.3892,32.8148,2.1718,-9.3096,9.5691,6.2950,-8.4952,4.1807
-6.2233,26.8489,-6.7534,-1.3286,-37.1439,47.0266,6.3256,-7.2413,27.8257,11.1544,-9.1713,0.6034,-12.7586,29.9353,1.9918,-9.2018,7.0511,7.6101,-8.4231,4.0180
-8.0699,26.6068,-5.8816,-1.0005,-35.1861,44.8615,6.2405,-7.3367,25.0128,11.3386,-9.1481,0.4438,-12.1628,27.1302,1.8696,-8.9515,4.5898,8.8853,-8.2565,3.8701
-9.6405,26.4469,-4.9162,-0.6591,-33.2422,42.6810,6.1615,-7.4169,22.2064,11.4922,-9.1298,0.2864,-11.5573,24.4326,1.7907,-8.5113,2.2176,10.1188,-7.9911,3.7361
-10.9855,26.3588,-3.9911,-0.3676,-31.3096,40.4870,6.0842,-7.4744,19.3941,11.6264,-9.1231,0.1362,-10.9166,21.9212,1.7373,-7.9208,-0.0137,11.2957,-7.5717,3.5626
