17.2635,29.9478,-8.9228,-4.2851,-56.3115,65.3006,8.0011,-5.9837,53.8622,6.2860,-9.6530,2.5484,-21.4405,55.5160,5.2128,-8.4768,29.9581,-6.0646,-7.8762,6.0929
14.6093,28.6554,-8.7115,-4.4154,-53.9484,63.4547,7.8868,-6.1005,50.9011,7.0387,-9.6871,2.3608,-19.8519,52.9612,4.9946,-8.5454,27.5805,-4.2822,-7.9601,5.9255
12.0109,27.3602,-8.5031,-4.4824,-51.6266,61.5774,7.7759,-6.1924,47.9370,7.7317,-9.7112,2.1635,-18.3141,50.3686,4.7546,-8.6212,25.1749,-2.5380,-8.0436,5.7628
9.4697,26.0909,-8.2870,-4.4799,-49.3380,59.6698,7.6611,-6.2644,44.9647,8.3683,-9.7327,1.9536,-16.8350,47.7474,4.5108,-8.6825,22.7533,-0.8141,-8.1078,5.6162
7.0072,24.8632,-8.0444,-4.3878,-47.0825,57.7354,7.5483,-6.3292,41.9741,8.9490,-9.7485,1.7389,-15.4236,45.1001,4.2712,-8.7506,20.3337,0.8909,-8.1603,5.5115
4.6225,23.6943,-7.7625,-4.1919,-44.8619,55.7749,7.4381,-6.4027,38.9781,9.4696,-9.7374,1.5303,-14.0808,42.4221,4.0641,-8.8190,17.9241,2.5892,-8.2234,5.4595
2.3266,22.5978,-7.4355,-3.9381,-42.6762,53.7929,7.3340,-6.4839,35.9955,9.9369,-9.7039,1.3583,-12.7958,39.7116,3.8969,-8.8625,15.5090,4.3016,-8.2623,5.4632
0.1386,21.5759,-7.0693,-3.6281,-40.5203,51.7757,7.2376,-6.5703,33.0213,10.3571,-9.6574,1.2381,-11.5623,36.9959,3.7725,-8.8623,13.0959,6.0319,-8.2282,5.4989
-1.9182,20.6432,-6.6354,-3.2847,-38.3922,49.7181,7.1569,-6.6525,30.0563,10.7467,-9.5963,1.1872,-10.3771,34.2857,3.6739,-8.8161,10.7282,7.7861,-8.0747,5.5905
-3.7975,19.8228,-6.0852,-2.9254,-36.2904,47.6212,7.0950,-6.7223,27.1093,11.1345,-9.5342,1.1930,-9.2361,31.5979,3.6023,-8.7082,8.4910,9.5509,-7.6698,5.7737
