17.1883,30.1263,-9.0779,-3.9230,-56.1525,65.7224,8.1912,-5.5365,53.6714,4.9892,-9.7308,1.7567,-21.9791,55.2113,5.0287,-8.5946,29.4582,-6.6412,-7.9254,5.8496
14.4205,29.0999,-9.0328,-3.6985,-53.7433,64.1189,8.0402,-5.5858,50.7807,5.4719,-9.6270,1.6934,-20.4583,52.6167,4.9485,-8.5760,27.1004,-4.8497,-7.8610,5.7016
11.6968,28.1817,-8.9642,-3.3459,-51.3581,62.4831,7.8971,-5.6419,47.9026,5.9226,-9.5446,1.6035,-18.9644,50.0034,4.8667,-8.5457,24.7461,-3.1000,-7.8390,5.5681
9.0936,27.3459,-8.7714,-3.1100,-48.9864,60.8108,7.7605,-5.7017,45.0242,6.3414,-9.4834,1.5004,-17.5130,47.3739,4.7776,-8.5096,22.3775,-1.3873,-7.8774,5.4683
6.5949,26.4989,-8.3738,-3.2126,-46.6283,59.1092,7.6282,-5.7674,42.1335,6.7248,-9.4388,1.3629,-16.1098,44.7352,4.6778,-8.4644,19.9900,0.3051,-7.9859,5.4148
4.2387,25.4726,-7.8269,-3.9821,-44.2835,57.3875,7.4935,-5.8510,39.2400,7.0675,-9.4078,1.1863,-14.7619,42.0917,4.5591,-8.4150,17.5657,2.0033,-8.1507,5.4067
2.1039,24.1977,-7.2965,-4.8093,-41.9559,55.6472,7.3565,-5.9542,36.3507,7.3548,-9.3810,0.9697,-13.4721,39.4553,4.4021,-8.3632,15.1131,3.7211,-8.3233,5.4006
0.1408,22.6990,-6.7791,-5.5424,-39.6485,53.8807,7.2129,-6.0782,33.4615,7.5749,-9.3616,0.7242,-12.2478,36.8100,4.1825,-8.3275,12.6397,5.4398,-8.3790,5.3845
-1.6825,21.0571,-6.2485,-6.1338,-37.3687,52.0811,7.0633,-6.2201,30.5654,7.7201,-9.3613,0.4712,-11.1066,34.1467,3.8985,-8.3130,10.1907,7.0907,-8.2602,5.2664
-3.3509,19.2834,-5.6709,-6.5348,-35.1305,50.2472,6.9087,-6.3731,27.6560,7.7704,-9.4107,0.2083,-10.0702,31.4734,3.5457,-8.3198,7.8665,8.6101,-7.8738,4.9621
