0.523532,-0.545690,-0.143249,-0.173507,0.658318,-0.368561,-0.080673,-0.210040,0.730963,-0.149843,-0.014143,-0.224555,0.736717,0.081141,0.052451,-0.218801,0.674065,0.303584,0.115839,-0.192890,0.546942,0.496561,0.169325,-0.148168,0.366686,0.641145,0.206751,-0.088764,0.150615,0.723050,0.224058,-0.020572,-0.080190,0.734199,0.219450,0.049664,-0.303145,0.673484,0.193363,0.115046,-0.496426,0.546844,0.148349,0.169168,-0.641113,0.366676,0.088812,0.206730,-0.723044,0.150615,0.020582,0.224057,-0.734198,-0.080190,-0.049662,0.219451,-0.673484,-0.303145,-0.115046,0.193364,-0.546844,-0.496426,-0.169168,0.148349,-0.366676,-0.641113,-0.206730,0.088812,-0.150615,-0.723044,-0.224057,0.020582,0.080190,-0.734198,-0.219451,-0.049662,0.303145,-0.673484,-0.193364,-0.115046
0.476084,-0.593700,-0.158160,-0.160033,0.628736,-0.429234,-0.098608,-0.202241,0.721257,-0.216642,-0.032356,-0.222661,0.747067,0.014439,0.034500,-0.222339,0.703892,0.243031,0.099422,-0.201842,0.593818,0.447992,0.156252,-0.161896,0.426236,0.609363,0.198499,-0.105939,0.217067,0.711204,0.221508,-0.039485,-0.013329,0.743464,0.222871,0.030883,-0.242419,0.702956,0.202420,0.098239,-0.447779,0.593639,0.162156,0.155982,-0.609307,0.426213,0.106019,0.198457,-0.711193,0.217066,0.039503,0.221505,-0.743462,-0.013329,-0.030879,0.222871,-0.702955,-0.242419,-0.098239,0.202421,-0.593639,-0.447779,-0.155982,0.162156,-0.426213,-0.609307,-0.198457,0.106019,-0.217066,-0.711193,-0.221505,0.039503,0.013329,-0.743462,-0.222871,-0.030879,0.242419,-0.702955,-0.202421,-0.098239
0.424518,-0.637258,-0.171885,-0.145191,0.593833,-0.487010,-0.116342,-0.192587,0.705980,-0.282390,-0.050923,-0.219162,0.751861,-0.052890,0.015981,-0.224432,0.728506,0.180179,0.082047,-0.209507,0.636362,0.395587,0.141813,-0.174683,0.482824,0.572565,0.188626,-0.122659,0.282248,0.693661,0.217268,-0.058477,0.054083,0.746913,0.224706,0.011498,-0.179372,0.727066,0.210157,0.080369,-0.395268,0.636052,0.175036,0.141376,-0.572473,0.482777,0.122782,0.188546,-0.693640,0.282244,0.058509,0.217260,-0.746909,0.054083,-0.011492,0.224706,-0.727066,-0.179371,-0.080367,0.210157,-0.636052,-0.395268,-0.141376,0.175037,-0.482777,-0.572473,-0.188546,0.122782,-0.282244,-0.693640,-0.217260,0.058509,-0.054083,-0.746909,-0.224706,-0.011492,0.179371,-0.727066,-0.210157,-0.080367
0.369255,-0.676017,-0.184210,-0.129196,0.553788,-0.541348,-0.133483,-0.181128,0.685096,-0.346578,-0.069613,-0.213960,0.750987,-0.120385,-0.002914,-0.224981,0.747682,0.115460,0.063919,-0.215730,0.674211,0.339697,0.126165,-0.186299,0.535984,0.530969,0.177201,-0.138654,0.345642,0.670480,0.211315,-0.077272,0.121538,0.744443,0.224849,-0.008234,-0.114454,0.745559,0.216391,0.061642,-0.339242,0.673699,0.186753,0.125492,-0.530823,0.535894,0.138834,0.177060,-0.670443,0.345633,0.077324,0.211296,-0.744435,0.121538,0.008246,0.224849,-0.745557,-0.114454,-0.061640,0.216392,-0.673699,-0.339242,-0.125492,0.186753,-0.535894,-0.530823,-0.177060,0.138834,-0.345633,-0.670443,-0.211296,0.077324,-0.121538,-0.744435,-0.224849,0.008246,0.114454,-0.745557,-0.216392,-0.061640
0.310757,-0.709695,-0.194994,-0.112260,0.508883,-0.591744,-0.149683,-0.167988,0.658642,-0.408679,-0.088180,-0.207001,0.744383,-0.187561,-0.022012,-0.223921,0.761252,0.049338,0.045233,-0.220406,0.707055,0.280727,0.109481,-0.196568,0.585283,0.484862,0.164330,-0.153690,0.406744,0.641794,0.203672,-0.095618,0.188510,0.736022,0.223242,-0.028069,-0.048156,0.758241,0.220993,0.042275,-0.280108,0.706247,0.197115,0.108493,-0.484640,0.585123,0.153941,0.164095,-0.641733,0.406723,0.095699,0.203634,-0.736009,0.188510,0.028089,0.223240,-0.758239,-0.048156,-0.042271,0.220994,-0.706247,-0.280107,-0.108493,0.197115,-0.585123,-0.484640,-0.164094,0.153942,-0.406723,-0.641733,-0.203634,0.095699,-0.188510,-0.736009,-0.223240,0.028089,0.048156,-0.758239,-0.220994,-0.042271
0.249509,-0.738067,-0.204159,-0.094574,0.459489,-0.637749,-0.164648,-0.153349,0.626730,-0.468159,-0.106371,-0.198268,0.732040,-0.253923,-0.041145,-0.221206,0.769104,-0.017703,0.026173,-0.223473,0.734639,0.219120,0.091945,-0.205356,0.630327,0.434589,0.150146,-0.167575,0.465063,0.607808,0.194399,-0.113287,0.254471,0.721690,0.219870,-0.047773,0.019006,0.764986,0.223874,0.022482,-0.218316,0.733414,0.205972,0.090557,-0.434268,0.630055,0.167908,0.149773,-0.607711,0.465021,0.113408,0.194329,-0.721667,0.254469,0.047807,0.219862,-0.764981,0.019007,-0.022474,0.223875,-0.733414,-0.218316,-0.090555,0.205973,-0.630055,-0.434268,-0.149772,0.167908,-0.465021,-0.607711,-0.194329,0.113408,-0.254469,-0.721667,-0.219862,0.047807,-0.019007,-0.764981,-0.223875,-0.022474
0.186010,-0.760960,-0.211664,-0.076312,0.406045,-0.678979,-0.178148,-0.137434,0.589552,-0.524497,-0.123928,-0.187794,0.713995,-0.318966,-0.060152,-0.216810,0.771176,-0.085172,0.006908,-0.224894,0.756761,0.155348,0.073742,-0.212573,0.670767,0.380545,0.134801,-0.180149,0.520139,0.568784,0.183587,-0.130080,0.318897,0.701551,0.214752,-0.067131,0.086502,0.765728,0.224986,0.002474,-0.154352,0.754975,0.213213,0.071868,-0.380097,0.670325,0.180571,0.134236,-0.568635,0.520061,0.130252,0.183465,-0.701512,0.318889,0.067184,0.214736,-0.765719,0.086503,-0.002461,0.224987,-0.754973,-0.154351,-0.071866,0.213214,-0.670325,-0.380096,-0.134235,0.180571,-0.520061,-0.568635,-0.183465,0.130252,-0.318889,-0.701512,-0.214736,0.067184,-0.086503,-0.765719,-0.224987,-0.002461
0.120762,-0.778248,-0.217496,-0.057624,0.349037,-0.715124,-0.190024,-0.120481,0.547372,-0.577196,-0.140599,-0.175662,0.690334,-0.382183,-0.078867,-0.210725,0.767453,-0.152569,-0.012410,-0.224658,0.773276,0.089900,0.055050,-0.218162,0.706305,0.323157,0.118459,-0.191292,0.571544,0.525037,0.171349,-0.145824,0.381279,0.675768,0.207939,-0.085943,0.153796,0.760465,0.224315,-0.017545,-0.088724,0.770759,0.218762,0.052615,-0.322557,0.705617,0.191798,0.117638,-0.524817,0.571405,0.146059,0.171149,-0.675705,0.381261,0.086022,0.207907,-0.760450,0.153797,0.017566,0.224313,-0.770756,-0.088723,-0.052611,0.218763,-0.705616,-0.322557,-0.117637,0.191798,-0.571405,-0.524817,-0.171148,0.146059,-0.381261,-0.675705,-0.207907,0.086022,-0.153797,-0.760450,-0.224313,0.017566
0.054265,-0.789842,-0.221656,-0.038649,0.288983,-0.745942,-0.200180,-0.102727,0.500528,-0.625795,-0.156148,-0.161997,0.661198,-0.443071,-0.097121,-0.202959,0.757961,-0.219398,-0.031639,-0.222764,0.784088,0.023271,0.036038,-0.222095,0.736691,0.262883,0.101288,-0.200912,0.618889,0.476925,0.157816,-0.160371,0.441131,0.644559,0.199507,-0.104029,0.220358,0.749250,0.221873,-0.037382,-0.021953,0.780655,0.222569,0.032985,-0.262112,0.735659,0.201486,0.100143,-0.476614,0.618656,0.160679,0.157503,-0.644462,0.441095,0.104144,0.199447,-0.749225,0.220357,0.037415,0.221867,-0.780650,-0.021951,-0.032977,0.222570,-0.735659,-0.262111,-0.100141,0.201486,-0.618656,-0.476613,-0.157503,0.160680,-0.441095,-0.644462,-0.199447,0.104144,-0.220357,-0.749225,-0.221867,0.037415
-0.012981,-0.795695,-0.224153,-0.019510,0.226411,-0.771260,-0.208573,-0.084394,0.449417,-0.669885,-0.170370,-0.146966,0.626777,-0.501135,-0.114738,-0.193547,0.742767,-0.285166,-0.050649,-0.219225,0.789145,-0.044039,0.016859,-0.224367,0.761728,0.200199,0.083458,-0.208949,0.661829,0.424844,0.143132,-0.173604,0.497995,0.608190,0.189548,-0.121229,0.285668,0.732193,0.217698,-0.056856,0.045432,0.784603,0.224615,0.013160,-0.199244,0.760234,0.209559,0.081916,-0.424417,0.661455,0.173990,0.142662,-0.608045,0.497929,0.121390,0.189445,-0.732153,0.285662,0.056907,0.217685,-0.784594,0.045433,-0.013147,0.224616,-0.760232,-0.199243,-0.081913,0.209560,-0.661455,-0.424416,-0.142662,0.173990,-0.497929,-0.608045,-0.189445,0.121390,-0.285662,-0.732153,-0.217685,0.056907
-0.080481,-0.795794,-0.225000,-0.000329,0.161851,-0.790964,-0.215201,-0.065678,0.394487,-0.709115,-0.183098,-0.130767,0.587316,-0.555899,-0.131538,-0.182545,0.721973,-0.349383,-0.069312,-0.214058,0.788442,-0.111535,-0.002344,-0.224988,0.781267,0.135589,0.065131,-0.215367,0.700062,0.369217,0.127446,-0.185425,0.551447,0.566970,0.178174,-0.137402,0.349222,0.709453,0.211847,-0.075800,0.112902,0.782597,0.224901,-0.006685,-0.134455,0.779172,0.215963,0.063125,-0.368650,0.699485,0.185889,0.126769,-0.566759,0.551331,0.137618,0.178007,-0.709391,0.349208,0.075875,0.211821,-0.782582,0.112903,0.006706,0.224900,-0.779169,-0.134454,-0.063121,0.215965,-0.699485,-0.368649,-0.126768,0.185889,-0.551331,-0.566759,-0.178007,0.137618,-0.349208,-0.709391,-0.211821,0.075875
-0.147745,-0.790161,-0.224215,0.018775,0.095824,-0.804988,-0.220090,-0.046748,0.336225,-0.743199,-0.194209,-0.113613,0.543113,-0.606912,-0.147343,-0.170044,0.695723,-0.411570,-0.087501,-0.207289,0.782008,-0.178728,-0.021445,-0.223976,0.795206,0.069543,0.046462,-0.220151,0.733336,0.310487,0.110912,-0.195764,0.601098,0.521243,0.165505,-0.152424,0.410540,0.681235,0.204396,-0.094061,0.179936,0.774683,0.223448,-0.026380,-0.068254,0.792353,0.220669,0.043936,-0.309762,0.732477,0.196294,0.109971,-0.520948,0.600905,0.152705,0.165246,-0.681140,0.410512,0.094168,0.204346,-0.774658,0.179937,0.026412,0.223444,-0.792347,-0.068253,-0.043929,0.220670,-0.732476,-0.309761,-0.109969,0.196295,-0.600904,-0.520948,-0.165246,0.152705,-0.410512,-0.681140,-0.204346,0.094168
-0.214292,-0.778856,-0.221822,0.037683,0.028839,-0.813312,-0.223283,-0.027745,0.275138,-0.771915,-0.203623,-0.095722,0.494517,-0.653760,-0.161985,-0.156159,0.664198,-0.471256,-0.105084,-0.198953,0.769911,-0.245135,-0.040324,-0.221357,0.803485,0.002553,0.027596,-0.223301,0.761441,0.249117,0.093683,-0.204569,0.646600,0.471384,0.151671,-0.166195,0.469170,0.647786,0.195431,-0.111498,0.246025,0.760953,0.220296,-0.045768,-0.001156,0.799706,0.223661,0.024512,-0.248219,0.760202,0.205144,0.092418,-0.470984,0.646290,0.166546,0.151286,-0.647647,0.469116,0.111645,0.195347,-0.760914,0.246022,0.045816,0.220286,-0.799697,-0.001154,-0.024499,0.223662,-0.760200,-0.248217,-0.092415,0.205145,-0.646290,-0.470984,-0.151285,0.166546,-0.469116,-0.647647,-0.195347,0.111645
-0.279647,-0.761974,-0.217849,0.056273,-0.038609,-0.815948,-0.224828,-0.008787,0.211747,-0.795107,-0.211303,-0.077306,0.441924,-0.696071,-0.175310,-0.141037,0.627620,-0.527986,-0.121926,-0.189100,0.752250,-0.310284,-0.058871,-0.217162,0.806085,-0.064897,0.008667,-0.224833,0.784213,0.185574,0.075909,-0.211808,0.687642,0.417795,0.136809,-0.178629,0.524685,0.609389,0.185052,-0.127987,0.310674,0.741544,0.215498,-0.064698,0.066327,0.801209,0.224944,0.005008,-0.184501,0.782480,0.212392,0.074261,-0.417269,0.687167,0.179051,0.136256,-0.609192,0.524591,0.128183,0.184916,-0.741483,0.310665,0.064767,0.215477,-0.801193,0.066329,-0.004989,0.224945,-0.782477,-0.184499,-0.074256,0.212394,-0.687167,-0.417268,-0.136255,0.179052,-0.524591,-0.609192,-0.184916,0.128183
-0.343348,-0.739648,-0.212336,0.074421,-0.106042,-0.812941,-0.224777,0.010024,0.146573,-0.812675,-0.217246,-0.058560,0.385768,-0.733524,-0.187187,-0.124844,0.586252,-0.581324,-0.137891,-0.177795,0.729157,-0.373711,-0.076976,-0.211423,0.803024,-0.132328,-0.010203,-0.224769,0.801534,0.120334,0.057735,-0.217467,0.723959,0.360898,0.121057,-0.189658,0.576696,0.566365,0.173369,-0.143416,0.373410,0.716634,0.209119,-0.083031,0.133688,0.796882,0.224537,-0.014421,-0.119098,0.799175,0.218010,0.055649,-0.360225,0.723254,0.190146,0.120289,-0.566091,0.576539,0.143669,0.173159,-0.716545,0.373389,0.083129,0.209080,-0.796858,0.133690,0.014451,0.224535,-0.799170,-0.119096,-0.055642,0.218011,-0.723253,-0.360224,-0.120288,0.190147,-0.576539,-0.566091,-0.173159,0.143670
-0.404947,-0.712047,-0.205330,0.092003,-0.172995,-0.804362,-0.223175,0.028597,0.080130,-0.824572,-0.221478,-0.039657,0.326514,-0.765854,-0.197514,-0.107765,0.540400,-0.630860,-0.152840,-0.165121,0.700797,-0.434964,-0.094532,-0.204178,0.794354,-0.199268,-0.028900,-0.223136,0.813323,0.053872,0.039297,-0.221542,0.755325,0.301128,0.104553,-0.199232,0.624845,0.519058,0.160497,-0.157689,0.433781,0.686442,0.201238,-0.100640,0.200430,0.786793,0.222472,-0.033631,-0.052504,0.810194,0.221982,0.036730,-0.300294,0.754310,0.199771,0.103521,-0.518689,0.624595,0.158005,0.160185,-0.686313,0.433741,0.100773,0.201171,-0.786756,0.200430,0.033675,0.222466,-0.810185,-0.052501,-0.036719,0.221984,-0.754308,-0.300292,-0.103518,0.199772,-0.624594,-0.518689,-0.160185,0.158006
-0.464014,-0.679378,-0.196892,0.108898,-0.239015,-0.790308,-0.220069,0.046846,0.012918,-0.830797,-0.224041,-0.020748,0.264648,-0.792851,-0.206219,-0.089992,0.490409,-0.676216,-0.166639,-0.151184,0.667369,-0.493605,-0.111428,-0.195471,0.780158,-0.265259,-0.047319,-0.219968,0.819540,-0.013341,0.020723,-0.224044,0.781557,0.238933,0.087437,-0.207315,0.668812,0.467841,0.146557,-0.170722,0.491364,0.651221,0.191941,-0.117405,0.266068,0.771048,0.218793,-0.052484,0.014788,0.815489,0.224307,0.017649,-0.237930,0.780136,0.207880,0.086088,-0.467358,0.668428,0.171105,0.146110,-0.651039,0.491291,0.117581,0.191833,-0.770992,0.266063,0.052547,0.218778,-0.815475,0.014792,-0.017631,0.224308,-0.780133,-0.237928,-0.086083,0.207881,-0.668427,-0.467357,-0.146109,0.171106
-0.520141,-0.641882,-0.187091,0.124988,-0.303666,-0.770902,-0.215501,0.064687,-0.054580,-0.831385,-0.224991,-0.001961,0.200669,-0.814366,-0.213264,-0.071717,0.436660,-0.717048,-0.179163,-0.136109,0.629104,-0.549212,-0.127550,-0.185354,0.760551,-0.329848,-0.065358,-0.215298,0.820180,-0.080838,0.002135,-0.224990,0.802510,0.174768,0.069844,-0.213885,0.708314,0.413107,0.131674,-0.182447,0.545760,0.611255,0.181322,-0.133219,0.330134,0.749794,0.213555,-0.070847,0.082287,0.815053,0.224995,-0.001453,-0.173598,0.800574,0.214438,0.068127,-0.412490,0.707743,0.182894,0.131053,-0.611005,0.545637,0.133446,0.181155,-0.749711,0.330121,0.070935,0.213526,-0.815031,0.082290,0.001480,0.224995,-0.800569,-0.173596,-0.068120,0.214440,-0.707742,-0.412489,-0.131051,0.182895
-0.572944,-0.599833,-0.176009,0.140163,-0.366520,-0.746292,-0.209513,0.082033,-0.121896,-0.826405,-0.224387,0.016600,0.135077,-0.830303,-0.218639,-0.053122,0.379569,-0.753061,-0.190302,-0.120042,0.586269,-0.601379,-0.142783,-0.173891,0.735675,-0.392597,-0.082918,-0.209164,0.815273,-0.148160,-0.016357,-0.224405,0.818080,0.109088,0.051902,-0.218932,0.743107,0.355265,0.115975,-0.192808,0.596606,0.566859,0.169485,-0.147986,0.392181,0.723214,0.206822,-0.088598,0.149508,0.808921,0.224070,-0.020440,-0.107771,0.815507,0.219425,0.049774,-0.354497,0.742285,0.193309,0.115137,-0.566524,0.596408,0.148270,0.169236,-0.723096,0.392152,0.088717,0.206771,-0.808887,0.149510,0.020479,0.224066,-0.815498,-0.107767,-0.049763,0.219428,-0.742283,-0.354496,-0.115135,0.193311
-0.622066,-0.553537,-0.163739,0.154320,-0.427165,-0.716654,-0.202150,0.098794,-0.188581,-0.815953,-0.222286,0.034841,0.068370,-0.840617,-0.222358,-0.034380,0.319579,-0.784003,-0.199968,-0.103140,0.539166,-0.649727,-0.157011,-0.161160,0.705705,-0.453079,-0.099901,-0.201606,0.804879,-0.214855,-0.034646,-0.222317,0.828202,0.042351,0.033738,-0.222456,0.772983,0.294737,0.099587,-0.201761,0.643567,0.518373,0.156536,-0.161621,0.451781,0.691528,0.198668,-0.105621,0.215977,0.797168,0.221563,-0.039179,-0.040921,0.824856,0.222831,0.031165,-0.293807,0.771831,0.202300,0.098487,-0.517934,0.643262,0.161967,0.156179,-0.691362,0.451728,0.105778,0.198585,-0.797116,0.215976,0.039235,0.221553,-0.824843,-0.040917,-0.031148,0.222834,-0.771828,-0.293805,-0.098483,0.202302
-0.667179,-0.503327,-0.150378,0.167366,-0.485204,-0.682190,-0.193463,0.114878,-0.254205,-0.800147,-0.218745,0.052685,0.001033,-0.845309,-0.224456,-0.015641,0.257151,-0.809675,-0.208092,-0.085574,0.488130,-0.693904,-0.170119,-0.147257,0.670843,-0.510879,-0.116207,-0.192668,0.789089,-0.280482,-0.052633,-0.218757,0.832842,-0.024989,0.015468,-0.224468,0.797774,0.231954,0.082637,-0.209275,0.686343,0.466158,0.142588,-0.174051,0.508534,0.654985,0.189176,-0.121810,0.281232,0.779904,0.217517,-0.057545,0.026476,0.828586,0.224656,0.012432,-0.230859,0.796200,0.209825,0.081230,-0.465596,0.685889,0.174458,0.142090,-0.654759,0.508441,0.122012,0.189045,-0.779829,0.281225,0.057622,0.217496,-0.828565,0.026480,-0.012408,0.224658,-0.796195,-0.230857,-0.081223,0.209828
